201,2,1,1.112231,0.447310,0.108257 0.242018 0.269180 0.198597 0.109339 0.047914 0.017409 0.005394 0.001455 0.000347 0.000074 0.000014 0.000003
202,2,1,1.117799,0.445096,0.107066 0.240546 0.268882 0.199373 0.110320 0.048590 0.017744 0.005526 0.001498 0.000359 0.000077 0.000015 0.000003
203,2,1,1.123357,0.442901,0.105888 0.239078 0.268570 0.200138 0.111300 0.049269 0.018084 0.005660 0.001542 0.000372 0.000080 0.000016 0.000003
204,2,1,1.128920,0.440729,0.104723 0.237613 0.268246 0.200890 0.112277 0.049951 0.018427 0.005797 0.001588 0.000385 0.000083 0.000016 0.000003
205,2,1,1.134482,0.438580,0.103571 0.236151 0.267909 0.201631 0.113252 0.050637 0.018773 0.005936 0.001634 0.000398 0.000087 0.000017 0.000003 0.000001
206,2,1,1.140038,0.436451,0.102432 0.234693 0.267559 0.202360 0.114224 0.051326 0.019124 0.006077 0.001681 0.000411 0.000090 0.000018 0.000003 0.000001
207,2,1,1.145602,0.434342,0.101305 0.233238 0.267198 0.203077 0.115194 0.052018 0.019478 0.006221 0.001730 0.000425 0.000094 0.000019 0.000003 0.000001
208,2,1,1.151160,0.432255,0.100191 0.231787 0.266824 0.203783 0.116160 0.052713 0.019836 0.006367 0.001779 0.000440 0.000097 0.000019 0.000004 0.000001
209,2,1,1.156726,0.430188,0.099089 0.230339 0.266439 0.204476 0.117124 0.053411 0.020198 0.006515 0.001830 0.000454 0.000101 0.000020 0.000004 0.000001
210,2,1,1.162288,0.428140,0.097999 0.228895 0.266042 0.205158 0.118085 0.054111 0.020563 0.006665 0.001881 0.000470 0.000105 0.000021 0.000004 0.000001
211,2,1,1.167849,0.426111,0.096921 0.227455 0.265633 0.205828 0.119043 0.054815 0.020932 0.006818 0.001934 0.000485 0.000109 0.000022 0.000004 0.000001
212,2,1,1.173405,0.424100,0.095855 0.226020 0.265213 0.206485 0.119997 0.055522 0.021305 0.006973 0.001987 0.000501 0.000113 0.000023 0.000004 0.000001
213,2,1,1.178968,0.422106,0.094800 0.224588 0.264782 0.207131 0.120949 0.056231 0.021681 0.007131 0.002042 0.000517 0.000117 0.000024 0.000005 0.000001
